"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-01","7.16","2.37","0.0","0","69","72","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-02","14.99","0.02","0.0","0","70","80","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-03","7.61","0.00","0.0","0","66","75","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-04","5.59","0.00","0.0","0","70","81","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-05","9.40","0.03","0.0","0","71","78","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-06","5.14","0.00","0.0","0","71","84","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-07","8.50","0.89","0.0","0","62","67","51"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-08","3.80","0.00","0.0","0","60","71","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-09","4.70","0.00","0.0","0","64","70","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-10","6.93","0.00","0.0","0","66","77","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-11","6.71","0.18","0.0","0","71","81","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-12","14.76","0.00","0.0","0","64","66","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-13","5.82","0.00","0.0","0","62","76","51"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-14","15.43","1.60","0.0","0","64","66","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-15","16.55","0.64","0.0","0","63","76","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-16","12.30","0.38","0.0","0","73","85","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-17","6.04","0.01","0.0","0","70","82","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-18","12.30","0.51","0.0","0","75","81","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-19","12.30","4.13","0.0","0","71","74","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-20","6.49","0.00","0.0","0","72","85","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-21","5.59","0.00","0.0","0","76","85","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-22","5.82","0.09","0.0","0","73","77","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-23","5.14","0.00","0.0","0","74","83","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-24","7.38","0.00","0.0","0","75","84","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-25","6.71","0.00","0.0","0","65","72","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-26","10.51","0.00","0.0","0","68","81","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-27","13.42","0.00","0.0","0","74","81","70"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-28","13.20","0.50","0.0","0","77","83","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-29","12.30","0.01","0.0","0","72","85","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-06-30","10.74","0.00","0.0","0","74","81","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-01","13.65","0.15","0.0","0","69","75","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-02","10.51","0.01","0.0","0","62","74","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-03","3.58","0.00","0.0","0","67","78","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-04","8.72","0.00","0.0","0","70","78","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-05","12.30","0.00","0.0","0","74","84","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-06","11.63","0.13","0.0","0","77","90","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-07","8.95","0.37","0.0","0","76","87","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-08","13.65","0.00","0.0","0","69","77","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-09","4.70","0.00","0.0","0","68","79","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-10","9.40","0.00","0.0","0","72","85","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-11","9.62","1.03","0.0","0","74","81","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-12","4.92","0.06","0.0","0","74","80","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-13","8.50","0.00","0.0","0","70","78","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-14","14.09","0.07","0.0","0","63","65","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-15","10.51","0.00","0.0","0","61","72","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-16","2.46","0.00","0.0","0","66","77","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-17","5.82","0.00","0.0","0","69","79","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-18","10.51","0.00","0.0","0","71","79","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-19","11.18","0.00","0.0","0","73","79","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-20","12.75","0.00","0.0","0","78","87","70"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-21","11.41","0.00","0.0","0","81","92","74"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-22","12.75","0.00","0.0","0","82","86","70"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-23","6.04","0.00","0.0","0","74","84","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-24","8.28","0.00","0.0","0","73","82","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-25","9.40","0.42","0.0","0","72","81","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-26","6.93","0.00","0.0","0","78","86","71"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-27","14.32","0.03","0.0","0","73","78","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-28","7.61","0.00","0.0","0","69","77","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-29","8.50","0.00","0.0","0","70","81","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-30","6.71","0.00","0.0","0","72","83","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-07-31","4.92","0.00","0.0","0","73","84","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-01","4.92","0.00","0.0","0","75","87","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-02","4.70","0.00","0.0","0","76","87","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-03","4.47","0.67","0.0","0","76","88","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-04","6.71","0.00","0.0","0","75","81","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-05","5.59","0.00","0.0","0","71","81","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-06","4.47","0.00","0.0","0","73","82","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-07","6.49","0.00","0.0","0","74","83","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-08","6.26","0.00","0.0","0","75","83","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-09","7.61","0.00","0.0","0","74","79","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-10","6.71","0.15","0.0","0","74","84","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-11","10.51","0.04","0.0","0","70","78","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-12","9.40","0.00","0.0","0","69","80","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-13","6.71","0.00","0.0","0","73","83","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-14","8.95","0.00","0.0","0","70","80","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-15","7.38","0.00","0.0","0","73","85","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-16","5.82","0.08","0.0","0","75","86","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-17","8.50","0.27","0.0","0","75","81","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-18","6.71","0.01","0.0","0","74","87","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-19","6.93","0.00","0.0","0","72","81","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-20","7.61","0.00","0.0","0","74","83","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-21","8.28","0.07","0.0","0","76","85","70"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-22","6.04","0.00","0.0","0","75","79","70"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-23","8.95","0.00","0.0","0","72","77","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-24","11.18","0.14","0.0","0","78","89","73"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-25","7.83","0.00","0.0","0","76","79","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-26","7.38","0.00","0.0","0","66","76","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-27","6.04","0.00","0.0","0","68","78","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-28","10.96","0.02","0.0","0","67","72","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-29","6.93","0.68","0.0","0","71","80","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-30","7.83","0.30","0.0","0","70","77","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-08-31","12.53","0.47","0.0","0","71","85","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-01","8.28","0.17","0.0","0","71","78","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-02","7.16","0.00","0.0","0","70","78","62"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-03","8.28","0.13","0.0","0","68","80","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-04","11.41","0.00","0.0","0","76","86","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-05","9.84","0.00","0.0","0","65","66","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-06","5.59","0.00","0.0","0","62","77","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-07","9.40","0.00","0.0","0","67","76","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-08","10.74","0.00","0.0","0","66","75","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-09","7.61","0.18","0.0","0","67","75","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-10","16.11","0.03","0.0","0","59","68","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-11","8.72","0.00","0.0","0","50","57","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-12","7.16","0.00","0.0","0","49","56","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-13","7.38","0.00","0.0","0","48","60","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-14","8.72","0.00","0.0","0","56","65","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-15","5.82","0.06","0.0","0","55","62","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-16","6.04","0.00","0.0","0","54","68","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-17","4.70","0.00","0.0","0","62","77","55"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-18","8.72","0.00","0.0","0","60","75","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-19","10.07","0.00","0.0","0","65","81","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-20","12.30","0.24","0.0","0","71","77","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-21","12.30","0.00","0.0","0","58","67","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-22","4.92","0.00","0.0","0","59","72","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-23","8.05","0.00","0.0","0","62","74","51"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-24","10.29","0.04","0.0","0","63","65","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-25","6.71","0.00","0.0","0","65","77","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-26","8.95","0.00","0.0","0","68","82","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-27","7.38","0.00","0.0","0","71","83","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-28","4.03","0.00","0.0","0","71","82","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-29","11.41","0.07","0.0","0","62","67","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-09-30","12.75","0.00","0.0","0","48","59","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-01","8.50","0.69","0.0","0","52","59","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-02","4.92","0.78","0.0","0","57","60","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-03","19.69","0.09","0.0","0","47","50","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-04","15.66","0.03","0.0","0","43","51","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-05","8.05","0.00","0.0","0","41","49","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-06","9.17","0.00","0.0","0","45","63","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-07","10.74","0.00","0.0","0","53","60","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-08","10.51","0.00","0.0","0","50","59","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-09","5.37","0.00","0.0","0","44","54","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-10","3.80","0.00","0.0","0","44","53","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-11","5.14","0.00","0.0","0","44","57","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-12","13.20","0.00","0.0","0","50","61","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-13","8.50","0.02","0.0","0","53","57","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-14","13.42","0.00","0.0","0","54","65","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-15","4.92","0.00","0.0","0","52","66","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-16","8.72","0.00","0.0","0","54","72","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-17","16.11","0.00","0.0","0","55","58","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-18","5.82","0.00","0.0","0","48","54","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-19","9.62","0.00","0.0","0","50","69","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-20","7.16","0.00","0.0","0","56","64","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-21","9.40","0.00","0.0","0","48","58","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-22","12.97","0.00","0.0","0","48","60","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-23","5.82","0.14","0.0","0","57","68","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-24","6.71","0.00","0.0","0","54","67","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-25","11.41","0.00","0.0","0","58","63","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-26","8.05","0.00","0.0","0","49","64","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-27","7.61","0.00","0.0","0","55","67","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-28","16.11","0.00","0.0","0","46","49","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-29","8.05","0.00","0.0","0","40","43","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-30","9.62","0.00","0.0","0","41","49","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-10-31","9.62","0.00","0.0","0","34","40","26"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-01","10.51","0.00","0.0","0","31","42","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-02","12.08","0.00","0.0","0","42","56","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-03","8.50","0.00","0.0","0","47","55","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-04","14.76","0.00","0.0","0","47","53","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-05","8.05","0.04","0.0","0","40","45","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-06","10.07","0.00","0.0","0","38","44","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-07","12.08","0.01","0.0","0","35","48","29"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-08","15.43","0.00","0.0","0","40","43","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-09","7.83","0.00","0.0","0","38","39","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-10","17.22","0.28","2.6","1","29","31","24"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-11","16.33","0.04","0.8","3","24","26","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-12","8.50","0.00","0.0","3","19","23","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-13","13.42","0.00","0.0","3","21","24","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-14","5.82","0.00","0.0","3","16","22","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-15","3.58","0.16","1.3","3","13","22","6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-16","10.51","0.01","0.3","4","15","22","7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-17","17.00","0.00","0.0","4","11","15","6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-18","10.51","0.00","0.0","4","11","18","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-19","14.32","0.02","0.5","4","19","23","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-20","10.51","0.00","0.0","4","15","18","7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-21","10.96","0.00","0.0","4","13","34","3"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-22","8.72","0.00","0.0","3","34","39","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-23","8.28","0.03","0.0","0","43","51","32"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-24","18.34","0.01","0.5","0","27","32","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-25","5.82","0.00","0.0","0","16","24","10"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-26","8.95","0.17","2.2","0","24","26","10"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-27","6.49","0.02","0.3","2","8","10","-4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-28","9.84","0.08","0.9","3","12","24","6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-29","7.38","0.00","0.0","3","26","38","21"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-11-30","14.76","0.00","0.0","2","18","24","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-12-01","8.72","0.00","0.0","2","4","6","-3"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-12-02","9.62","0.00","0.0","2","11","22","2"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-12-03","8.28","0.00","0.0","2","18","23","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-12-04","9.40","0.00","0.0","2","20","32","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-12-05","5.37","0.00","0.0","2","30","32","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2014-12-06","5.82","0.00","0.0","1","26","32","17"
